,Profile Name,Start Time,Duration,Title,Bookmark,Latest Bookmark,Country
23707,Perfil 4,2023-01-02 21:57:58,00:00:22,Temporada 1 Teaser: Olhar Indiscreto,00:00:22,Not latest view,BR (Brazil)
23708,Perfil 4,2022-12-30 21:52:23,00:00:29,O Voo,00:00:29,00:00:29,BR (Brazil)
23709,Perfil 4,2022-12-30 21:21:37,00:27:14,Depois do Universo,01:34:39,01:34:39,BR (Brazil)
23710,Perfil 4,2022-12-30 21:20:36,00:00:42,Depois do Universo,00:00:42,Not latest view,BR (Brazil)
23711,Perfil 4,2022-12-30 21:19:33,00:00:07,Glass Onion: Um Mistério Knives Out (Clipe): Glass Onion: Um Mistério Knives Out,00:00:07,00:00:07,BR (Brazil)
23712,Perfil 4,2022-12-30 03:50:25,00:19:25,Chiquititas: Temporada 1: Episódio 1 (Episódio 1),00:19:25,00:19:25,BR (Brazil)
23713,Perfil 4,2022-12-30 03:50:25,00:19:01,Chiquititas: Temporada 1: Episódio 1 (Episódio 1),00:19:01,Not latest view,BR (Brazil)
23714,Perfil 4,2022-12-30 03:48:12,00:01:29,Chiquititas_hook_primary_16x9,00:01:29,00:01:29,BR (Brazil)
23715,Perfil 4,2022-12-30 03:46:01,00:02:07,Trailer: Uma Quedinha de Natal,00:02:07,00:02:07,BR (Brazil)
23716,Perfil 4,2022-12-30 03:43:56,00:02:02,Temporada 3 (Trailer): Emily em Paris,00:02:02,00:02:02,BR (Brazil)
23717,Perfil 4,2022-12-30 02:00:57,01:42:55,Meu Porto Seguro,01:42:55,01:42:55,BR (Brazil)
23718,Perfil 4,2022-12-30 02:00:41,00:00:13,Meu Porto Seguro (Clipe): Meu Porto Seguro,00:00:13,Not latest view,BR (Brazil)
23719,Perfil 4,2022-12-30 02:00:05,00:00:16,O Amante de Lady Chatterley (Clipe): O Amante de Lady Chatterley,00:00:16,Not latest view,BR (Brazil)
23720,Perfil 4,2022-12-30 01:59:43,00:00:11,Continência ao Amor (Clipe): Continência ao Amor,00:00:11,Not latest view,BR (Brazil)
23721,Perfil 4,2022-12-30 01:59:03,00:00:12,7 Mulheres e Um Mistério (Clipe): 7 Mulheres e Um Mistério,00:00:12,00:00:12,BR (Brazil)
23722,Perfil 4,2022-12-30 01:58:21,00:00:20,Teaser: Glass Onion: Um Mistério Knives Out,00:00:20,00:00:20,BR (Brazil)
23723,Perfil 4,2022-12-30 01:58:12,00:00:06,Trailer: Uma Quedinha de Natal,00:00:06,Not latest view,BR (Brazil)
23724,Perfil 4,2022-12-30 01:57:48,00:00:07,Temporada 3 (Clipe): Emily em Paris,00:00:07,00:00:07,BR (Brazil)
23725,Perfil 4,2022-12-29 20:01:57,00:33:38,Casamento às Cegas: Brasil: Temporada 2: Tem alguém aí? (Episódio 1),00:33:38,00:33:38,BR (Brazil)
23726,Perfil 4,2022-12-29 20:00:43,00:00:53,Temporada 2 (Clipe): Casamento às Cegas: Brasil,00:00:53,00:00:53,BR (Brazil)
23727,Perfil 4,2022-12-25 21:35:59,00:00:05,Season 1 (Clipe): O Cangaceiro do Futuro,00:00:05,00:00:05,BR (Brazil)
23728,Perfil 4,2022-12-25 17:03:06,00:36:03,Ele Acredita em Papai Noel!,00:35:52,00:35:52,BR (Brazil)
23729,Perfil 4,2022-12-25 17:02:41,00:00:02,Nosso Natal na Fazenda,00:00:02,00:00:02,BR (Brazil)
23730,Perfil 4,2022-12-25 16:47:17,00:01:43,Trailer: Nosso Natal na Fazenda,00:01:43,00:01:43,BR (Brazil)
23731,Perfil 4,2022-12-25 16:45:58,00:01:15,Especial de Natal do Luccas Neto_hook_primary_16x9,00:01:15,00:01:15,BR (Brazil)
23732,Perfil 4,2022-12-25 16:45:26,00:00:28,Luccas Neto em: Acampamento de Férias 3_hook_primary_16x9,00:00:28,00:00:28,BR (Brazil)
23733,Perfil 4,2022-12-25 15:20:44,01:24:38,Um Milagre de Natal para Daisy,01:24:38,01:24:38,BR (Brazil)
23734,Perfil 4,2022-12-25 15:20:32,00:00:09,A Christmas Miracle for Daisy_hook_03_16x9,00:00:09,00:00:09,BR (Brazil)
23735,Perfil 4,2022-12-25 15:20:22,00:00:03,Carrossel 2 – O Sumiço de Maria Joaquina,00:00:03,00:00:03,BR (Brazil)
23736,Perfil 4,2022-12-25 15:19:57,00:00:20,A Christmas Miracle for Daisy_hook_03_16x9,00:00:20,Not latest view,BR (Brazil)
23737,Perfil 4,2022-12-25 15:19:38,00:00:06,Teaser: Matilda: O Musical,00:00:06,00:00:06,BR (Brazil)
23738,Perfil 4,2022-12-25 03:07:16,00:15:55,Um Milagre de Natal para Daisy,00:15:55,Not latest view,BR (Brazil)
23739,Perfil 4,2022-12-25 03:06:51,00:00:21,A Christmas Miracle for Daisy_hook_02_16x9,00:00:21,00:00:21,BR (Brazil)
23740,Perfil 4,2022-12-25 03:06:06,00:00:18,Um Marido Fiel (Clipe): Um Marido Fiel,00:00:18,00:00:18,BR (Brazil)
23741,Perfil 4,2022-12-25 03:05:19,00:00:17,Continência ao Amor (Clipe): Continência ao Amor,00:00:17,Not latest view,BR (Brazil)
23742,Perfil 4,2022-12-25 03:04:47,00:00:12,Depois do Universo (Clipe): Depois do Universo,00:00:12,00:00:12,BR (Brazil)
23743,Perfil 4,2022-12-25 03:04:17,00:00:04,Tudo por um Pop Star_hook_03_16x9,00:00:04,00:00:04,BR (Brazil)
23744,Perfil 4,2022-12-25 03:03:34,00:00:04,Luccas Neto em: Acampamento de Férias 3_hook_primary_16x9,00:00:04,Not latest view,BR (Brazil)
23745,Perfil 4,2022-12-24 21:49:55,00:34:32,Luccas Neto em: O Hotel Mágico,00:34:32,00:34:32,BR (Brazil)
23746,Perfil 4,2022-12-24 21:49:33,00:00:19,Luccas Neto em: O Hotel Mágico_hook_primary_16x9,00:00:19,00:00:19,BR (Brazil)
23747,Perfil 4,2022-12-24 21:49:00,00:00:28,Luccas Neto em: Acampamento de Férias 3_hook_primary_16x9,00:00:28,Not latest view,BR (Brazil)
23748,Perfil 4,2022-12-24 20:27:34,01:21:04,"Carrossel, O Filme",01:22:40,01:22:40,BR (Brazil)
23749,Perfil 4,2022-12-24 20:18:14,00:01:48,"Carrossel, O Filme",00:01:48,Not latest view,BR (Brazil)
23750,Perfil 4,2022-12-24 20:16:48,00:00:19,Luccas Neto em: Gincana em Netoland_hook_02_16x9,00:00:19,00:00:19,BR (Brazil)
23751,Perfil 4,2022-12-24 18:49:54,00:37:03,Luccas Neto em: A Gincana na Netoland,00:37:25,00:37:25,BR (Brazil)
23752,Perfil 4,2022-12-24 18:49:25,00:00:26,Luccas Neto em: Gincana em Netoland_hook_02_16x9,00:00:26,Not latest view,BR (Brazil)
23753,Perfil 4,2022-12-24 18:48:35,00:00:08,Wandinha: Temporada 1: Desgosto solitário (Episódio 2),00:00:12,00:00:12,BR (Brazil)
23754,Perfil 4,2022-12-24 17:48:22,00:59:28,Wandinha: Temporada 1: Wandinha é só desgosto (Episódio 1),00:59:28,00:59:28,BR (Brazil)
23755,Perfil 4,2022-12-24 17:47:58,00:00:21,Temporada 1 (Trailer): Wandinha,00:00:21,00:00:21,BR (Brazil)
23756,Perfil 4,2022-12-24 16:49:04,00:54:07,O Diário de Noel,01:34:41,01:34:41,BR (Brazil)
23757,Perfil 4,2022-12-24 02:01:58,00:48:11,O Diário de Noel,00:48:11,Not latest view,BR (Brazil)
23758,Perfil 4,2022-12-24 02:01:39,00:00:16,O Diário de Noel (Clipe): O Diário de Noel,00:00:16,00:00:16,BR (Brazil)
23759,Perfil 4,2022-12-24 02:01:04,00:00:04,As Linhas Tortas de Deus (Clipe): As Linhas Tortas de Deus,00:00:04,00:00:04,BR (Brazil)
23760,Perfil 4,2022-12-24 02:00:50,00:00:09,Conselheira do Amor (Clipe): Conselheira do Amor,00:00:09,Not latest view,BR (Brazil)
23761,Perfil 4,2022-12-24 02:00:32,00:00:07,As Linhas Tortas de Deus (Clipe): As Linhas Tortas de Deus,00:00:07,00:00:07,BR (Brazil)
23762,Perfil 4,2022-11-20 21:45:28,00:58:59,Luccas Neto em: Um Natal Muito Atrapalhado,00:58:59,00:58:59,BR (Brazil)
23763,Perfil 4,2022-11-20 21:43:53,00:00:59,Luccas Neto em: Um Natal Muito Divertido_hook_primary_16x9,00:00:59,00:00:59,BR (Brazil)
23764,Perfil 4,2022-11-20 21:42:49,00:00:59,Luccas Neto em: Uma Baba Muito Esquisita_hook_primary_16x9,00:00:59,00:00:59,BR (Brazil)
23765,Perfil 4,2022-11-20 21:42:03,00:00:42,Luccas Neto em: Acampamento de Férias_hook_primary_16x9,00:00:42,00:00:42,BR (Brazil)
23766,Perfil 4,2022-11-20 20:04:11,01:37:48,Luccas Neto em: O Hotel Mágico 2,01:37:48,01:37:48,BR (Brazil)
23767,Perfil 4,2022-11-20 20:03:31,00:00:23,Luccas Neto em: A Gincana na Netoland,00:00:23,Not latest view,BR (Brazil)
23768,Perfil 4,2022-11-20 20:00:45,00:01:07,Little Angel: Volume 1_hook_primary_16x9,00:01:07,00:01:07,BR (Brazil)
23769,Perfil 4,2022-11-20 19:59:43,00:00:59,Luccas Neto em: Uma Baba Muito Esquisita_hook_primary_16x9,00:00:59,Not latest view,BR (Brazil)
23770,Perfil 4,2022-11-20 19:58:37,00:01:03,Carinha de anjo : Season 1_hook_primary_16x9,00:01:03,Not latest view,BR (Brazil)
23771,Perfil 4,2022-11-20 18:38:17,01:20:12,Luccas Neto em: O Mapa do Tesouro 2,01:20:12,01:20:12,BR (Brazil)
23772,Perfil 4,2022-11-20 18:20:13,00:17:01,Luccas Neto em: O Plano dos Vilões,00:17:01,00:17:01,BR (Brazil)
23773,Perfil 4,2022-11-20 18:19:08,00:00:05,Temporada 1 (Clipe): 1899,00:00:05,00:00:05,BR (Brazil)
23774,Perfil 4,2022-11-15 00:34:26,00:00:05,Trailer: Ainda Estou Aqui,00:00:05,00:00:05,BR (Brazil)
23775,Perfil 4,2022-11-14 22:40:07,01:54:06,Ainda Estou Aqui,01:54:03,01:54:03,BR (Brazil)
23776,Perfil 4,2022-11-14 22:35:59,00:04:01,Ainda Estou Aqui,00:04:01,Not latest view,BR (Brazil)
23777,Perfil 4,2022-11-14 22:35:35,00:00:08,Trailer: Ainda Estou Aqui,00:00:08,Not latest view,BR (Brazil)
23778,Perfil 4,2022-11-14 22:34:44,00:00:15,Minissérie (Clipe 3): Recomeço,00:00:15,00:00:15,BR (Brazil)
23779,Perfil 4,2022-11-14 22:34:23,00:00:06,O Enfermeiro da Noite,00:01:30,Not latest view,BR (Brazil)
23780,Perfil 4,2022-11-14 22:34:07,00:00:14,Teaser: O Enfermeiro da Noite,00:00:14,Not latest view,BR (Brazil)
23781,Perfil 4,2022-11-14 21:58:56,00:34:53,Se Eu Soubesse: Temporada 1: Lua de Sangue (Episódio 1),00:34:53,00:34:53,BR (Brazil)
23782,Perfil 4,2022-11-14 21:58:42,00:00:11,Temporada 1 (Trailer): Se Eu Soubesse,00:00:11,00:00:11,BR (Brazil)
23783,Perfil 4,2022-11-14 21:58:31,00:00:07,Minissérie (Clipe): Anatomia de um Escândalo,00:00:07,00:00:07,BR (Brazil)
23784,Perfil 4,2022-11-14 21:58:08,00:00:12,Temporada 1 (Clipe): Inside Man,00:00:12,00:00:12,BR (Brazil)
23785,Perfil 4,2022-11-14 21:57:59,00:00:04,Continência ao Amor (Clipe): Continência ao Amor,00:00:04,Not latest view,BR (Brazil)
23786,Perfil 4,2022-11-14 21:57:07,00:00:47,Temporada 1 (Clipe): Uma Nova Mulher,00:00:47,00:00:47,BR (Brazil)
23787,Perfil 4,2022-11-14 21:56:37,00:00:08,Depois do Universo (Clipe): Depois do Universo,00:00:08,00:00:08,BR (Brazil)
23788,Perfil 4,2022-11-14 21:56:14,00:00:15,Temporada 1 (Clipe): Half Bad: O Filho Bastardo do Diabo,00:00:15,00:00:15,BR (Brazil)
23789,Perfil 4,2022-11-14 21:56:06,00:00:04,Temporada 1 (Clipe): Revelações Pré-históricas,00:00:04,00:00:04,BR (Brazil)
23790,Perfil 4,2022-11-14 21:55:49,00:00:11,Temporada 1 (Clipe): Amor: Verdade ou Consequência – Sardenha,00:00:11,00:00:11,BR (Brazil)
23791,Perfil 4,2022-11-14 21:54:06,00:01:27,Temporada 1 (Clipe): As Três Irmãs,00:01:27,00:01:27,BR (Brazil)
23792,Perfil 4,2022-11-14 21:53:50,00:00:07,Temporada 4 (Trailer): The Crown,00:00:07,00:00:07,BR (Brazil)
23793,Perfil 4,2022-11-14 21:53:38,00:00:08,Temporada 4 (Clipe): Manifest,00:00:08,00:00:08,BR (Brazil)
23794,Perfil 4,2022-11-14 21:39:09,00:00:11,Um Match Surpresa,00:00:11,00:00:11,BR (Brazil)
23795,Perfil 4,2022-11-14 21:38:15,00:00:11,As Cores do Amor,00:00:11,Not latest view,BR (Brazil)
23796,Perfil 4,2022-11-14 21:36:54,00:00:24,Temporada 1 (Clipe 2): Bem-Vindos à Vizinhança,00:00:24,00:00:24,BR (Brazil)
23797,Perfil 4,2022-11-14 21:32:49,00:03:51,"A Sogra que te pariu: Season 1: Tudo que é demais, Sogra (Episódio 1)",00:03:51,00:03:51,BR (Brazil)
23798,Perfil 4,2022-11-14 21:32:28,00:00:14,Os Homens São de Marte… e É pra Lá que Eu Vou!_hook_primary_16x9,00:00:14,00:00:14,BR (Brazil)
23799,Perfil 4,2022-11-14 21:32:17,00:00:07,Season 1 Plot Clip: A Sogra que te Pariu,00:00:07,00:00:07,BR (Brazil)
23800,Perfil 4,2022-11-14 21:31:58,00:00:16,Fim da Estrada (Clipe): Fim da Estrada,00:00:16,00:00:16,BR (Brazil)
23801,Perfil 4,2022-11-14 21:31:12,00:00:40,Season 1 Plot Clip: A Sogra que te Pariu,00:00:40,Not latest view,BR (Brazil)
23802,Perfil 4,2022-11-14 21:30:52,00:00:16,Os Homens São de Marte… e É pra Lá que Eu Vou!_hook_primary_16x9,00:00:16,Not latest view,BR (Brazil)
23803,Perfil 4,2022-11-14 21:30:31,00:00:17,Vento Selvagem (Clipe 2): Vento Selvagem,00:00:17,00:00:17,BR (Brazil)
23804,Perfil 4,2022-11-14 21:30:01,00:00:26,Jaula (Clipe): Jaula,00:00:26,Not latest view,BR (Brazil)
23805,Perfil 4,2022-11-14 21:29:51,00:00:06,Depois do Universo (Clipe): Depois do Universo,00:00:06,Not latest view,BR (Brazil)
23806,Perfil 4,2022-11-14 21:28:01,00:01:24,O Enfermeiro da Noite,00:01:24,Not latest view,BR (Brazil)
23807,Perfil 4,2022-11-14 21:27:38,00:00:19,Teaser: O Enfermeiro da Noite,00:00:19,Not latest view,BR (Brazil)
23808,Perfil 4,2022-11-14 21:27:11,00:00:23,Temporada 4 (Trailer): The Crown,00:00:23,Not latest view,BR (Brazil)
23809,Perfil 4,2022-11-14 21:26:45,00:00:08,Teaser: Depois do Universo,00:00:08,00:00:08,BR (Brazil)
23810,Perfil 4,2022-11-14 03:37:01,00:00:41,Trailer: Depois do Universo,00:00:41,00:00:41,BR (Brazil)
23811,Perfil 4,2022-11-14 03:09:46,00:27:10,Querido John,01:42:28,01:42:28,BR (Brazil)
23812,Perfil 4,2022-11-14 01:54:20,01:15:17,Querido John,01:15:18,Not latest view,BR (Brazil)
23813,Perfil 4,2022-11-14 01:53:19,00:00:11,Trailer 2: A Mulher na Janela,00:00:11,00:00:11,BR (Brazil)
23814,Perfil 4,2022-11-14 01:52:50,00:00:25,A Ira de Deus (Clipe): A Ira de Deus,00:00:25,00:00:25,BR (Brazil)
23815,Perfil 4,2022-11-14 01:52:35,00:00:12,Run_hook_primary_16x9,00:00:12,00:00:12,BR (Brazil)
23816,Perfil 4,2022-11-14 01:51:52,00:00:23,Intrusion - Upper Bound Clip 1,00:00:23,00:00:23,BR (Brazil)
23817,Perfil 4,2022-11-14 01:51:20,00:00:11,Temporada 1 (Clipe): O Segredo da Família Greco,00:00:11,00:00:11,BR (Brazil)
23818,Perfil 4,2022-11-14 01:50:54,00:00:16,Em Busca do Enfermeiro da Noite (Clipe): Em Busca do Enfermeiro da Noite,00:00:16,00:00:16,BR (Brazil)
23819,Perfil 4,2022-11-14 01:50:36,00:00:14,A Família Noel 2 (Clipe): A Família Noel 2,00:00:14,00:00:14,BR (Brazil)
23820,Perfil 4,2022-11-14 01:50:24,00:00:05,Blindspot: Season 1_hook_primary_16x9,00:00:05,00:00:05,BR (Brazil)
23821,Perfil 4,2022-11-14 01:50:09,00:00:07,Dark Desire: Season 1 PVS Clip 1,00:00:07,00:00:07,BR (Brazil)
23822,Perfil 4,2022-11-14 01:49:57,00:00:04,Temporada 1 (Clipe 2): Ninguém Pode Saber,00:00:04,00:00:04,BR (Brazil)
23823,Perfil 4,2022-11-14 01:49:16,00:00:04,Temporada 1 (Clipe 2): Ninguém Pode Saber,00:00:04,Not latest view,BR (Brazil)
23824,Perfil 4,2022-11-14 01:48:58,00:00:05,The Blacklist: Season 1 - Upper Bound Clip 1,00:00:05,00:00:05,BR (Brazil)
23825,Perfil 4,2022-11-14 01:48:44,00:00:11,Temporada 1 (Clipe 2): Bem-Vindos à Vizinhança,00:00:11,Not latest view,BR (Brazil)
23826,Perfil 4,2022-11-14 01:48:35,00:00:06,Trailer: Encontro Fatal,00:00:06,00:00:06,BR (Brazil)
23827,Perfil 4,2022-10-22 03:46:06,00:32:05,Bem-Vindos à Vizinhança: Temporada 1: Sacrifício de sangue (Episódio 2),00:31:51,00:31:51,BR (Brazil)
23828,Perfil 4,2022-10-22 03:24:10,00:18:08,"Bem-Vindos à Vizinhança: Temporada 1: Bem-vindos, amigos (Episódio 1)",00:45:38,00:45:38,BR (Brazil)
23829,Perfil 4,2022-10-22 03:23:14,00:00:13,Trailer: Uma Garota de Muita Sorte,00:00:13,00:00:13,BR (Brazil)
23830,Perfil 4,2022-10-22 03:23:04,00:00:05,Trailer: Uma Garota de Muita Sorte,00:00:05,Not latest view,BR (Brazil)
23831,Perfil 4,2022-10-14 00:12:07,01:25:05,Naquele Fim de Semana,01:24:42,01:24:42,BR (Brazil)
23832,Perfil 4,2022-10-14 00:12:00,00:00:04,Naquele Fim de Semana (Clipe): Naquele Fim de Semana,00:00:04,00:00:04,BR (Brazil)
23833,Perfil 4,2022-10-14 00:11:41,00:00:11,Naquele Fim de Semana (Clipe): Naquele Fim de Semana,00:00:11,Not latest view,BR (Brazil)
23834,Perfil 4,2022-10-14 00:11:05,00:00:29,Um Marido Fiel (Clipe): Um Marido Fiel,00:00:29,00:00:29,BR (Brazil)
23835,Perfil 4,2022-10-14 00:10:35,00:00:04,Esposa de Aluguel (Clipe 11): Esposa de Aluguel,00:00:04,00:00:04,BR (Brazil)
23836,Perfil 4,2022-10-14 00:10:20,00:00:04,Queen of the South: Season 1_hook_primary_16x9,00:00:04,00:00:04,BR (Brazil)
23837,Perfil 4,2022-10-14 00:09:33,00:00:40,Lar dos Esquecidos (Clipe 9): Lar dos Esquecidos,00:00:40,00:00:40,BR (Brazil)
23838,Perfil 4,2022-10-14 00:09:19,00:00:09,A Vida de Togo (Clipe): A Vida de Togo,00:00:09,00:00:09,BR (Brazil)
23839,Perfil 4,2022-10-14 00:08:51,00:00:24,Lar dos Esquecidos (Clipe 9): Lar dos Esquecidos,00:00:24,Not latest view,BR (Brazil)
23840,Perfil 4,2022-10-14 00:08:42,00:00:06,O Telefone do Sr. Harrigan (Clipe): O Telefone do Sr. Harrigan,00:00:06,00:00:06,BR (Brazil)
23841,Perfil 4,2022-10-14 00:08:17,00:00:20,Trailer: Blackout,00:00:20,00:00:20,BR (Brazil)
23842,Perfil 4,2022-10-14 00:07:39,00:00:23,Temporada 1 (Clipe 2): Bem-Vindos à Vizinhança,00:00:23,Not latest view,BR (Brazil)
23843,Perfil 4,2022-10-12 22:57:17,02:05:32,Justiça Em Chamas,02:05:08,02:05:08,BR (Brazil)
23844,Perfil 4,2022-10-12 22:56:45,00:00:03,Continência ao Amor,00:00:03,00:00:03,BR (Brazil)
23845,Perfil 4,2022-10-12 22:56:28,00:00:04,Coração Marcado: Temporada 1: Felicidade não é à prova de balas (Episódio 1),00:00:04,00:00:04,BR (Brazil)
23846,Perfil 4,2022-10-12 22:44:59,00:10:24,Uma Garota de Muita Sorte,00:19:50,00:19:50,BR (Brazil)
23847,Perfil 4,2022-10-12 22:14:21,00:09:27,Uma Garota de Muita Sorte,00:09:28,Not latest view,BR (Brazil)
23848,Perfil 4,2022-10-12 22:14:10,00:00:07,Trailer: Uma Garota de Muita Sorte,00:00:07,Not latest view,BR (Brazil)
23849,Perfil 4,2022-10-12 22:13:48,00:00:04,Aníkúlápó (Clipe): Aníkúlápó,00:00:04,00:00:04,BR (Brazil)
23850,Perfil 4,2022-10-12 22:13:32,00:00:08,Lar dos Esquecidos (Clipe 9): Lar dos Esquecidos,00:00:08,Not latest view,BR (Brazil)
23851,Perfil 4,2022-10-12 22:13:17,00:00:11,O Telefone do Sr. Harrigan (Clipe): O Telefone do Sr. Harrigan,00:00:11,Not latest view,BR (Brazil)
23852,Perfil 4,2022-10-12 22:12:38,00:00:32,Trailer: Uma Garota de Muita Sorte,00:00:32,Not latest view,BR (Brazil)
23853,Perfil 4,2022-10-12 22:12:23,00:00:10,Trailer: Uma Garota de Muita Sorte,00:00:10,Not latest view,BR (Brazil)
23854,Perfil 4,2022-10-12 22:11:39,00:00:31,Esposa de Aluguel (Clipe 11): Esposa de Aluguel,00:00:31,Not latest view,BR (Brazil)
23855,Perfil 4,2022-04-02 17:45:09,00:00:05,A Fall from Grace PVS Clip 6,00:00:05,00:00:05,BR (Brazil)
23856,Perfil 4,2022-03-25 00:04:49,00:43:43,Prisão de Mulheres: Temporada 1: Parte 1: Episódio 1 (Episódio 1),00:44:36,00:44:36,BR (Brazil)
23857,Perfil 4,2022-03-25 00:04:32,00:00:02,Prisão de Mulheres: Temporada 1: Parte 1: Episódio 1 (Episódio 1),00:00:02,Not latest view,BR (Brazil)
23858,Perfil 4,2022-03-25 00:04:17,00:00:12,Prisão de Mulheres: Temporada 1: Parte 2 (Trailer),00:00:12,00:00:12,BR (Brazil)
23859,Perfil 4,2022-03-25 00:03:19,00:00:28,Temporada 1 (Clipe): Ninguém Pode Saber,00:00:28,00:00:28,BR (Brazil)
23860,Perfil 4,2022-03-25 00:03:09,00:00:07,Temporada 1 (Clipe): Café com Aroma de Mulher,00:00:07,00:00:07,BR (Brazil)
23861,Perfil 4,2022-03-25 00:02:22,00:00:31,Season 1 Informative Clip: 3 Tonelada$: Assalto ao Banco Central,00:00:31,00:00:31,BR (Brazil)
23862,Perfil 4,2022-03-25 00:01:59,00:00:19,Naquele Fim de Semana (Clipe): Naquele Fim de Semana,00:00:19,00:00:19,BR (Brazil)
23863,Perfil 4,2022-03-25 00:01:43,00:00:11,Meu Porto Seguro (Clipe): Meu Porto Seguro,00:00:11,Not latest view,BR (Brazil)
23864,Perfil 4,2022-03-25 00:01:23,00:00:16,O Resgate de Ruby (Clipe): O Resgate de Ruby,00:00:16,00:00:16,BR (Brazil)
23865,Perfil 4,2022-02-19 05:38:58,01:17:44,O Protetor 2,01:18:25,01:18:25,BR (Brazil)
23866,Perfil 4,2022-02-19 05:38:26,00:00:06,Temporada 2 (Clipe): Sintonia,00:00:06,00:00:06,BR (Brazil)
23867,Perfil 4,2022-02-19 05:37:48,00:00:34,Yara (Clipe): Yara,00:00:34,00:00:34,BR (Brazil)
23868,Perfil 4,2022-02-19 05:37:37,00:00:07,Trailer: O Limite da Traição,00:00:07,00:00:07,BR (Brazil)
23869,Perfil 4,2022-02-19 05:36:43,00:00:34,Proud Mary_hook_primary_16x9,00:00:34,00:00:34,BR (Brazil)
23870,Perfil 4,2022-02-01 02:07:22,01:24:57,Pai Em Dobro,01:24:57,01:24:57,BR (Brazil)
23871,Perfil 4,2022-02-01 02:06:38,00:00:41,Direct Lift 2: Pai Em Dobro,00:00:41,00:00:41,BR (Brazil)
23872,Perfil 4,2022-02-01 02:06:26,00:00:08,Andar Montar Rodeio - A Virada de Amberley (Trailer),00:00:08,00:00:08,BR (Brazil)
23873,Perfil 4,2022-02-01 02:05:40,00:00:28,The Holiday_hook_primary_16x9,00:00:28,00:00:28,BR (Brazil)
23874,Perfil 4,2022-02-01 02:04:53,00:00:15,Tudo por um Pop Star_hook_03_16x9,00:00:15,Not latest view,BR (Brazil)
23875,Perfil 4,2022-02-01 02:04:30,00:00:05,Plot Clip: Diários de Intercâmbio,00:00:05,00:00:05,BR (Brazil)
23876,Perfil 4,2022-02-01 02:04:00,00:00:18,Grown Ups_hook_primary_16x9,00:00:18,00:00:18,BR (Brazil)
23877,Perfil 4,2022-02-01 02:03:32,00:00:18,Room_hook_primary_16x9,00:00:18,00:00:18,BR (Brazil)
23878,Perfil 4,2022-02-01 02:02:59,00:00:09,Central Intelligence_hook_primary_16x9,00:00:09,00:00:09,BR (Brazil)
23879,Perfil 4,2022-02-01 02:02:45,00:00:10,The Stepfather_hook_primary_16x9,00:00:10,00:00:10,BR (Brazil)
23880,Perfil 4,2022-02-01 02:02:30,00:00:05,Durante a Tormenta (Trailer),00:00:05,00:00:05,BR (Brazil)
23881,Perfil 4,2022-02-01 02:01:59,00:00:14,Trailer: O Informante,00:00:14,00:00:14,BR (Brazil)
23882,Perfil 4,2022-02-01 02:01:21,00:00:05,A Batalha Esquecida (Clipe): A Batalha Esquecida,00:00:05,00:00:05,BR (Brazil)
23883,Perfil 4,2022-02-01 01:59:38,00:00:46,Intervenção_hook_primary_16x9,00:00:46,00:00:46,BR (Brazil)
23884,Perfil 4,2022-01-31 21:58:52,00:00:06,Munique: No Limite da Guerra,00:27:15,00:27:15,BR (Brazil)
23885,Perfil 4,2022-01-31 21:58:33,00:00:05,Trailer: Tratamento de Realeza,00:00:05,00:00:05,BR (Brazil)
23886,Perfil 4,2022-01-31 21:58:18,00:00:07,Teaser: Time do Coração,00:00:07,00:00:07,BR (Brazil)
23887,Perfil 4,2022-01-31 21:57:44,00:00:04,O Fotógrafo de Mauthausen (Trailer),00:00:04,00:00:04,BR (Brazil)
23888,Perfil 4,2022-01-31 21:57:34,00:00:05,Policia Federal - A lei e para todos_hook_01_16x9,00:00:05,00:00:05,BR (Brazil)
23889,Perfil 4,2022-01-31 21:57:01,00:00:12,Unbroken_hook_primary_16x9,00:00:12,00:00:12,BR (Brazil)
23890,Perfil 4,2022-01-31 21:56:44,00:00:08,The Impossible_hook_primary_16x9,00:00:08,Not latest view,BR (Brazil)
23891,Perfil 4,2022-01-31 21:56:15,00:00:24,Plot Clip: Diários de Intercâmbio,00:00:24,Not latest view,BR (Brazil)
23892,Perfil 4,2022-01-31 21:56:03,00:00:05,O 'W' da Questão (Clipe): O 'W' da Questão,00:00:05,00:00:05,BR (Brazil)
23893,Perfil 4,2022-01-31 21:55:32,00:00:04,A Batalha Esquecida (Clipe): A Batalha Esquecida,00:00:04,00:00:04,BR (Brazil)
23894,Perfil 4,2022-01-31 21:55:22,00:00:04,O Pai que Move Montanhas (Trailer),00:00:04,00:00:04,BR (Brazil)
23895,Perfil 4,2022-01-31 21:55:01,00:00:09,Teaser: Céu Vermelho-Sangue,00:00:09,00:00:09,BR (Brazil)
23896,Perfil 4,2022-01-31 21:54:45,00:00:06,Victoria e Mistério (Clipe): Victoria e Mistério,00:00:06,00:00:06,BR (Brazil)
23897,Perfil 4,2022-01-31 21:50:31,00:02:17,Temporada 1 (Trailer): All of Us Are Dead,00:02:17,00:02:17,BR (Brazil)
